,Ctrl_Rep1,Ctrl_Rep2,Ctrl_Rep3,Ctrl_Rep4,Ctrl_Rep5,Treat_Rep1,Treat_Rep2,Treat_Rep3,Treat_Rep4,Treat_Rep5
Prot_1663,19.65119376520271,20.220718304414415,20.580230745403878,20.325289838227715,19.92362064927457,20.27876984256931,20.053446811428387,19.91569298386938,20.05930697830501,20.24759116681417
Prot_1664,21.14432280379023,20.81187240311738,20.771439351037635,21.235302518743804,21.344217863547044,21.126574579439165,20.940332476357824,20.993694579027448,20.747667042614097,21.225135190880625
Prot_1665,17.870928739118977,18.343769463840673,18.321432109371155,17.97567243471282,17.781980791566436,18.339558874427844,17.865888182118503,17.804062642274108,17.480008480055144,18.55871694905217
Prot_1666,20.548470529911622,19.5880613726283,20.719050959152174,19.712877228132097,20.083578706434697,20.116370481774588,19.869605771973756,20.404740327455603,19.828270498105038,20.002922813819648
Prot_1667,19.333629738626925,19.731082359177858,18.667302341399594,18.870620005630087,19.451516284795325,19.02021241502547,19.565355201596088,19.443092022581915,18.8039015669448,18.877716070384228
Prot_1668,19.46741148211046,19.88823530206683,19.97118267313868,19.120752608299092,19.907941647383076,18.923435116628564,19.89986115304917,19.392942821997337,19.78029810044001,19.655631566847376
Prot_1669,20.294073005911308,20.030022096013887,19.94651729223425,19.056583312416166,20.257960618369108,19.536681011420843,19.975878948207274,19.966816943391688,20.379234079984073,20.228997362374006
Prot_1670,19.131915197440776,18.262441061762583,18.623946910294833,19.123219584579072,19.090832424755845,18.471518031267816,18.126862977907702,18.874266940334138,18.486438187363767,18.919921126588463
Prot_1671,22.185467473729094,22.161359918958468,22.897050300954064,22.233348495953962,21.928717658129088,22.209574385702226,21.844330163211026,22.133024122973765,22.54578099194042,22.428451097585537
Prot_1672,22.086263984368955,21.71342679694677,22.04240638293236,21.84937793098854,21.547023292611556,21.657478711056736,21.39545889888741,21.138044007334127,21.37502234767,21.8867491395976
Prot_1673,18.741233051041355,18.577980930570128,18.96921492885276,18.667857347638,18.685106270983997,18.747845713798757,19.25460272167182,18.828390080994687,17.838684842582786,18.501075603411426
Prot_1674,21.243350112281487,21.126909884467576,21.165588585176366,21.270127814710307,21.406411022997155,21.276533277228832,21.080658525176297,21.49522873083226,21.180230487154006,21.35186077439798
Prot_1675,20.00627456061569,20.0876324666852,20.183311384488828,20.234332552637962,19.8717433131603,19.998447038463066,19.54952524088165,20.058064461689067,19.83274752092279,20.860280185756075
Prot_1676,21.191047500934133,21.17966069315465,21.000053087471116,20.61686772022576,20.585829735520317,20.93949513185831,20.983512291987733,20.903304662266716,21.128127295603168,21.031504204738688
Prot_1677,19.931887901096353,19.7089482800242,19.83981621519012,20.21613590525457,20.03771851302578,20.09991895118317,19.925772416974553,20.30852161735089,19.573974677548,20.339219360935484
Prot_1678,20.150077816637584,19.983867765100996,19.9204791182619,20.386695307010793,20.272964902161057,20.639069443229562,20.415676355306697,20.47227426207564,20.478234500367087,20.853007585235794
Prot_1679,18.862628960889044,19.28279195357077,19.50511937522092,18.905197462699835,19.364361847562307,19.54647535693606,19.545120874822608,19.45121230373534,19.785096580565206,19.18728795197839
Prot_1680,22.269883341200515,21.685450463990556,22.139134764028338,22.25250028650748,21.984257870763603,22.35790858484726,21.693609386079014,21.882811560562043,22.241281664198027,22.28154609175017
Prot_1681,20.06121811171539,19.94693690001856,20.423782406569618,20.360159784014805,20.32045049336527,20.6805935416916,19.768186060941506,19.904379950190215,20.58115657122075,20.261830587999782
Prot_1682,19.097316343271945,19.112755878499183,18.500839379634083,19.18037354686186,19.058803114114934,19.273404114975243,19.155259045665574,18.812427317851984,18.855937609904693,18.349184403817535
Prot_1683,20.541403527252033,20.929321827783145,20.498637616577074,20.754792907675867,20.90457128584868,20.947698932760954,20.64387432209087,21.0456945397969,20.97052800373004,21.03213165289062
Prot_1684,19.29424429591613,19.287155044534373,19.062065503082824,19.13618178097593,19.24761426030324,19.390386480971003,19.11766650994767,19.686311480010502,19.62839312417135,19.774605405274798
Prot_1685,22.52862043675811,22.646479538570777,22.08057350027843,22.56244893891033,22.514040341545744,22.32692524535323,22.18419378087592,22.19848614446934,22.25056652895815,22.57514328730032
Prot_1686,18.99774014202226,19.024466289706517,19.16202337059272,19.007495259372558,18.51924971368018,18.960103227760374,18.53384925092108,18.599108361205637,18.694787107947636,18.719064295211687
Prot_1687,20.271006716369143,21.115922384447362,20.4906354801463,20.52476230427085,20.873260037576806,20.66261671039698,20.49900334281314,20.34005698408616,20.33239702738813,20.24630429362073
Prot_1688,21.06726915612655,20.588811351474305,20.249758826864124,20.19705150984399,20.189228355923316,19.850769003178613,20.32647835448475,20.305019902749272,19.798557885726623,20.172287910038524
Prot_1689,18.949524152040933,19.43900035922822,18.89001162949356,19.48621118127494,19.04937890418617,19.20295692412975,19.06531365566573,18.975787019013165,18.717996701308795,18.812970149278517
Prot_1690,19.19678173445219,18.380111798130308,19.001876128643843,19.117879567156066,19.13430603143168,18.324890397265673,19.356950695474527,18.469590240183503,18.73670500394012,18.801548343567834
Prot_1691,18.269055627370758,17.960397130036196,18.009773441323237,18.085009449705694,17.63084802172862,18.418591692340577,18.127218292238563,18.175610491553687,17.935667396485275,18.1562629416983
Prot_1692,20.514273398662688,20.47977777312474,20.028510471364687,19.865972221484267,20.352031667535137,20.36329914538802,20.045087275373888,20.371565571320254,20.142416788613144,20.160074722243852
Prot_1693,19.20975072765573,19.115314014180463,19.222117126258436,19.06526543729152,19.3533081695992,18.91482637241097,18.772515307920486,18.70510020741977,18.49679590117552,19.23323766716567
Prot_1694,22.38305629885634,22.261555296367803,22.045595558385724,21.742314073996305,22.173281654369806,22.244442936029767,21.8074375195294,22.107693900934972,22.029341365151943,22.04512179112099
Prot_1695,19.679184899522017,20.411565455012198,20.017083905212214,20.07696656704386,20.391169865849328,20.37797611892766,19.725482426872297,19.735410380184405,20.161220567943207,19.44743188181849
Prot_1696,18.995231788350846,19.031208421572874,18.05077749019951,18.715523027124824,19.369738098502772,19.181085140844502,19.085601699942103,18.935712979446105,18.490170541328496,18.7361514930066
Prot_1697,16.395585448371403,16.638381619290566,16.571813220354905,16.134835519906066,16.312429444591537,16.144403431829627,16.358809188297116,16.653876624747365,16.476470761112342,16.457910668991147
Prot_1698,20.652398010844966,20.355868995021915,20.717377040376874,20.555217923848893,21.05850261975975,20.58579820892972,20.608545044698687,20.585317409293538,20.774143393104374,20.85860412113222
Prot_1699,19.96243494984366,19.756627779193735,20.473511373704426,20.07579225279201,20.280812396655957,20.489308507584724,20.191944913000405,19.718876493045855,20.15528739777966,20.207175437137032
Prot_1700,19.293802247000535,19.092882702947204,19.56978068619302,19.26540154094087,19.654443642106898,19.148969231208618,19.814207719893087,19.420609919408317,19.22765763196458,19.069448379674213
Prot_1701,20.54125968236124,20.494690657850356,20.63988436751954,20.823836646335902,20.420248176989016,20.115601558280147,20.464096815021794,21.04701950738008,20.212361300883956,20.513986248990008
Prot_1702,23.477882348662305,23.729516487520424,24.007704857001997,23.61268229922632,23.864714581113876,23.65256731355985,23.84272001571652,23.62943964143162,22.898467515285677,23.61402739057944
Prot_1703,22.24245372684953,22.8557008204916,22.53365392711368,23.050804424667437,22.714162342572063,22.33671410764293,23.477902796446518,22.964762024353202,22.907116312110105,22.80516775461683
Prot_1704,22.118228184684007,21.69879684491436,21.664158660716787,21.885007164072146,21.26015168778972,21.365317793239758,21.542415922629324,21.423737898198716,22.351267088906322,22.07635450416673
Prot_1705,20.428698086766566,20.18050177147154,20.316830409090723,20.367981727698258,20.02593701238937,20.468993044364524,20.590861259467285,20.47090271463115,20.04269876502407,20.21041151454034
Prot_1706,18.536296732139817,18.432345302348175,18.944566182925644,18.53420326966605,18.232533562814794,18.37238621521092,18.534365145529495,18.462324444192912,18.467750697804583,18.365123048478264
Prot_1707,22.140284024672617,22.080415729665173,21.964667866844508,21.831296379864913,21.93114414812232,21.627159062366946,22.57526028545587,21.74494963105306,21.67774798929049,22.18526776365555
Prot_1708,18.82809229731577,18.02189350879935,19.235432249676105,18.732360124943156,18.742069321152822,18.37478247389631,18.77588671569492,18.407539776898957,18.339879911917805,18.222418829972685
Prot_1709,20.903052492066085,21.36002362365201,21.42263515580992,21.238769512353297,21.699023029745476,21.30141537457298,20.804884962281214,21.373287106007076,20.614703521269206,20.973558598012296
Prot_1710,18.619158277843873,19.04725262757418,18.70045377616124,18.587624980565618,18.5909806880702,18.700467495762016,18.625916079714557,19.249815201594718,18.716323523311733,18.52265405405651
Prot_1711,17.20843040185865,16.827299844701702,16.762301403543862,16.75897953632377,16.564422046054027,17.056680746653655,16.80334841951483,16.871055652535404,16.440063352021074,16.520279932459758
Prot_1712,20.450423678754305,20.550481038123507,20.463365224213735,20.952754088932664,20.468334338407093,20.801752360014813,20.465497091155438,20.505911319911544,20.68000941345273,21.160185825154915
Prot_1713,18.773032975689812,18.815659241726742,19.25236479063203,18.82380793491699,18.919050038582665,19.043760034851754,19.09977211190789,19.221220556983816,18.670890994184823,19.04846455076762
Prot_1714,19.89458394001356,19.52652331621054,19.7372461450173,19.329515296045987,19.798466118683216,18.910875208023175,19.627441859280754,19.214489035575472,19.758791921396227,19.19298463368408
Prot_1715,20.648097377381823,20.81562611374192,20.839892430187717,21.003052941976517,20.377423789567185,20.524525278478425,20.375705436675716,20.43030550819735,20.888317568871358,20.444182630658485
Prot_1716,18.975763698613243,19.246494268158678,19.312788086039365,19.056240206489534,18.817524152053064,19.06445124692436,19.09795964769747,19.618226602991296,19.559174921496638,18.98123376049463
Prot_1717,20.209695246736793,20.041748131282226,20.20119526607039,19.78549482477494,20.19367021766217,19.64159885811961,20.18314888452548,20.05264380397367,20.14183345302221,20.221741615035807
Prot_1718,21.566712097601467,21.747613449180736,22.099841935069676,22.038091903074108,21.379393792769363,21.722811055491917,21.86492799214427,22.093755950857666,21.914099696658084,21.792391191296524
Prot_1719,18.158964726325692,18.299781661851753,18.131649601790063,17.812903842463474,17.58851382572532,17.08890449404591,17.923359769217853,18.149098327300752,18.27899851618861,18.159294578783843
Prot_1720,19.654740208940616,19.735205726186855,19.838223529586184,19.12902698104441,19.856636443292835,20.488326358656803,19.734713544820238,20.046965842583774,20.039092555488534,20.20502110971257
Prot_1721,19.74154961413831,19.443516167983027,19.529412503014285,19.878597802588835,19.427968254852427,19.627329210313604,19.997391723698453,19.92060678759145,18.965877856317285,19.26788669862236
Prot_1722,20.682557150730037,21.017346724237623,21.078106709873992,20.837503992839466,21.237673391068274,20.84618973360275,20.577150809745188,21.036689529539412,21.364145626432133,21.058666403699004
Prot_1723,19.053845550687488,19.801434765342467,20.034311031197017,20.303989939611643,19.9181652397728,19.921896180679443,19.465187758038727,19.431763817780016,19.909910076609194,19.32513511043361
Prot_1724,22.384635346631015,22.161203797529684,21.88749926610745,22.151380412056046,22.132672619870768,22.46005958592574,22.232333977860034,21.92459928376338,22.102844240508034,21.429082466443727
Prot_1725,18.913821028148085,17.849972531727715,18.35757870687318,18.023150887710646,17.812922003472284,18.18595934462514,18.128963376099843,17.44768076079613,17.93865024474725,17.78691202313078
Prot_1726,17.9562791031111,17.719104266615545,18.356089650346885,17.791798798374504,18.618256783825824,18.336948907314714,18.323731905684422,18.309078060703236,17.999037387684353,18.052018569686258
Prot_1727,19.876400101425602,19.73685894705082,19.737215692003033,19.149095243847544,20.010312262269878,19.83857104392956,19.86022792941642,20.19927297537323,19.816583628082853,20.133213668744954
Prot_1728,17.045795819003438,16.63755375382072,17.062494597658283,16.942134343422083,17.039615805469584,16.561261596528894,16.753296899307706,17.445222729703723,16.947283802157482,16.469348678962096
Prot_1729,20.72286943135998,20.904299470178437,20.192013089563623,21.13118179925649,21.21652746602727,20.851210899712964,20.793207462623972,20.89834533573608,21.052960559918624,20.783371202483714
Prot_1730,20.772552615588907,21.087523724613074,20.473789458620555,20.654696515133114,21.18669551582701,20.593818978679302,21.14430859772044,20.66794226530771,20.970043262237848,20.830453065565827
Prot_1731,19.755369335028135,19.72617709299866,19.993281343094104,20.22572157555951,20.322028580601188,19.670138691859673,20.072016660626122,19.944143632998543,19.505995076847142,19.628296313157144
Prot_1732,20.194791011663312,20.211972202206443,20.72924317655867,20.46313819291558,20.080781564862676,20.02567484446382,20.82183402872184,20.170500216228945,20.59503952695074,20.38654602557563
Prot_1733,18.715087600055107,19.18066272679308,19.378682046546295,19.099328373268552,19.25707629527547,18.498011863559835,18.602012053053183,18.918716056362197,18.83880216944358,19.58871264265551
Prot_1734,21.553869936367203,21.099173640578975,21.01911944039828,20.84030726275776,20.717592922387883,20.56250293912672,20.893360830357718,21.4617215721496,21.181204693336312,20.41204996697148
Prot_1735,17.610083342201996,17.40175980779952,17.166041747405327,17.252038066249096,17.192895880810493,17.572258310421102,17.178484790922813,17.142637510333238,17.36173275597134,17.566385909078644
Prot_1736,17.270939998656797,16.763848768906307,16.982305074348844,17.055385012980164,17.196495783836575,17.307164045176783,17.369670575475403,17.63527262745562,17.168966503275055,17.217067677060488
Prot_1737,18.326883923382557,18.502989623838754,18.667962121230094,18.970558848075125,18.685052762869145,18.200452799046555,18.31522465663596,18.3328628880241,19.122833365977662,18.755606857664066
Prot_1738,18.87171911587077,19.08063575019035,19.43569032894296,18.879722928684238,18.64354083242357,18.69103159958276,19.33964755498619,19.0726979984146,19.01754445656509,18.835264734919065
Prot_1739,19.562570575522095,19.50967553016717,20.342920094365947,19.69028058396188,19.84525503713209,19.55422425195431,19.978330651630795,19.46513503809696,19.533278492386472,19.75057331916155
Prot_1740,21.95262595309527,21.70179827913601,20.825750491207796,21.33921193642877,21.51631353599035,21.347950921416025,21.13029931799168,21.649224183447128,20.90731703920291,21.82824456096947
Prot_1741,22.125060758467495,21.791925453908085,21.935774345370476,22.070708102418255,22.086199580245577,22.087878177049472,22.204343319348247,22.273295130816877,22.34188414083924,22.67318929705731
Prot_1742,18.49659451138865,19.71514429830581,19.368778501426856,19.08757086248475,19.53240947958462,19.56793204872632,18.954345434041603,19.317676538225534,19.19971943762394,19.20013110052465
Prot_1743,19.78121439739242,19.991055448865513,19.872034960055462,19.253011137648794,19.88314445497882,20.051560953491315,19.629069466505385,19.123045973193058,19.595472503289017,19.346938726223424
Prot_1744,21.3250819544027,20.992739089219196,20.441053320340433,21.394637897852018,21.461532223594805,21.449503852641243,20.59732873977815,21.171176057378535,20.842912804348643,21.41827455586312
Prot_1745,18.76306939648474,18.19285660542284,18.182103453081382,18.07389538688204,18.618982921213842,18.419572413855406,17.900503881437192,17.916196902361968,18.386388811529503,18.049143940368126
Prot_1746,19.126244132232625,18.835873012780432,19.097892597670764,18.942598296984478,18.886862523627048,19.47253168226277,19.300212832341547,18.89665036281389,19.49073456851832,19.373749477784155
Prot_1747,20.022423644708915,20.28597302472661,20.292044640357144,20.6186297665909,20.570257038269407,20.10802822091145,20.618355679302887,19.944806040605823,20.275496223299168,19.98972460726015
Prot_1748,21.802625807767296,21.416544495344606,21.467591377942345,21.144762074338413,21.408854166212162,21.396496437977813,21.243852037803304,21.02945240735644,21.29949602578734,21.511881480297866
Prot_1749,18.951898636364977,18.6424946532154,18.821548270662003,18.59736873911608,18.59209346306152,18.550422180714808,18.68391613537761,18.977452313763532,19.193280754898044,18.756721481655322
Prot_1750,17.34922413083946,17.40882216634624,17.807144584961524,17.61766264923825,17.326605331276124,17.81711913893699,17.76397720011078,17.005803062071955,17.563153421765126,17.50168735080027
Prot_1751,22.153456048414416,21.703947792499473,21.930567606605166,21.86540689492888,21.608940612635735,21.822410466282957,21.22451297304929,21.560342601872666,20.715784145981672,21.59077222699271
Prot_1752,21.67027313152523,21.031399133246193,21.55276100082386,21.417694301406634,21.394168617981606,21.58248772207691,21.264020874378314,21.33371277632739,21.341673115954492,21.694878865686125
Prot_1753,20.650951013607656,21.34393706872749,21.604644018011903,20.88036076346468,21.30289342994659,20.628588414481676,20.948443759976143,21.173782288560123,20.716438694804502,20.77415730744093
Prot_1754,20.37603864141621,20.319498785885703,20.697484324031414,20.74663327647742,20.582606284857363,20.925594923030946,21.043937976508015,20.6939701483224,21.024850518514402,20.974483555368494
Prot_1755,20.97112492668897,21.89233226426341,21.73238309594217,21.453894667481055,21.343214074021777,21.40491628555561,21.408577125252993,21.571850079721678,21.710127257349555,21.03599895671759
Prot_1756,20.639389053373687,20.49733166519972,20.60064478994185,20.457173741075856,21.024275620202424,20.465892468629974,20.71937408547704,21.020306250255974,20.73232175834209,20.97762454095407
Prot_1757,19.655859572736826,19.157327328052656,19.420278987751104,19.678678043137626,19.417228711612434,19.694873886096982,19.33810436861874,19.132934735873164,19.802982505304673,19.44864292923931
Prot_1758,16.778947468866818,16.687859371326137,16.919783850707805,17.13081652574305,17.069750915327635,17.473074627028417,17.03712160316381,16.37308278111405,17.624042603885925,17.09770424848579
Prot_1759,20.33948087552298,20.35236481846944,20.422401379289056,20.047073613705628,20.170709680042897,20.400702637176266,20.604014155251125,20.523790547564804,20.046262865248984,20.54188510509341
Prot_1760,21.02056555711018,21.594531919734585,21.469098387820964,21.516272514260596,21.582823544577384,21.193177744368906,20.623590164169485,21.163931617545202,21.70646357187307,21.413877870664734
Prot_1761,20.496630567574254,20.665795405800978,21.076228306070874,20.822948405730838,20.211540446785918,21.152688129733978,20.480207067871838,21.368018917199972,21.18418339048033,20.771892704878034
Prot_1762,19.384528649255557,19.205786606191896,19.182786103147887,18.89409819107776,18.94781200360316,18.62883115307806,19.608787881413004,18.94749648742258,19.249837244520084,19.58898304183623
Prot_1763,21.219716283854417,21.255574843898923,22.003368886928552,21.86589552635644,21.70659813664082,21.107986147923285,21.368932924354663,21.594562547338896,21.729653899694526,20.813514756746276
Prot_1764,19.934210720407368,19.887011303771676,20.022374478126,19.7419669949794,20.12024070864159,19.94012492228429,20.734275296115154,20.108083295418744,20.354531403774626,20.06704222304684
Prot_1765,21.346734288050783,21.67121252906378,21.739729248111818,21.700679519653725,22.04965378534899,22.19793718275412,21.786405256312094,21.764181227929143,22.11628188202784,22.27343246529107
Prot_1766,20.359827404990654,20.405329430358176,20.285434992201196,20.36797970774403,19.92786133243179,20.22658912767856,19.999427615563725,20.168739238148383,20.098683345134862,19.913024379190986
Prot_1767,20.88903389630304,20.457690974279668,20.757201584973863,20.385248521904053,20.126946642678842,20.583816592310026,20.82336779991007,20.20186524586267,20.372783235708066,20.367049747721634
Prot_1768,22.24939247492128,22.116753810853155,22.122044687166255,22.731664368994995,21.451981407396257,22.367522852615668,22.337279850454827,22.598312395012197,22.232997296389094,21.87544089450001
Prot_1769,22.067027076394908,21.603930090844525,21.67288859855718,22.038455442404736,21.863958645849863,21.595936011462403,21.811496560405462,21.862953063137137,21.69558416863188,21.733988320927182
Prot_1770,20.35043957585318,20.275118381780555,19.74397343877009,19.888391553401352,20.10708119438082,19.801966720582993,20.212448960499188,20.150356448773405,20.4035957237246,20.48500488101197
Prot_1771,21.466844894597344,21.74264567315819,21.858997105679034,21.42964189413764,21.63417825098998,21.45500261515175,21.64270645525056,21.56708376156998,21.150934067142934,21.42410868862526
Prot_1772,20.74326412884378,21.029538253226782,20.668169594412824,20.722364619519208,21.28423021835531,21.09626518299136,21.213980632368134,20.972081484111186,21.061403760799756,21.033020124763528
Prot_1773,18.763442665793107,18.866721347501215,18.969422139178242,18.695769252293246,19.089480734577435,18.828917117082735,18.56498570912742,19.02923104987551,18.601266608113367,18.761549174949135
Prot_1774,22.101061755895287,21.672198202044882,21.092617434769682,21.434851523349018,21.210652267285212,21.610581049522374,21.695328123147995,21.378143444669938,21.329163779379957,21.161010339963475
Prot_1775,18.988811573575212,18.309586059435016,17.829571136979034,18.086628633453568,18.061905610937437,17.73726095613482,18.14783354972844,17.82294604928844,18.17700048255605,18.192645771602546
Prot_1776,20.780415331680153,20.69778362735117,19.70674621811498,19.638124645402968,19.635390851042104,20.53740097057939,19.68429158597208,20.290970696550858,20.065002235595493,19.846399449618286
Prot_1777,19.827142397234724,19.25979900343439,19.37903520989707,18.767326678394586,20.050105632862962,19.386521644602468,19.35002199019316,19.2264193214919,18.99790634987064,19.781274067140274
Prot_1778,18.788208727700628,18.854504439731855,18.940514537927356,18.98929776926046,18.548346738081218,19.06086008837005,18.78510080990427,19.351153532950615,18.377850963876845,18.908188634444187
Prot_1779,22.64419339081656,23.09431432732528,22.70482201484184,22.6492455406632,21.907479951639083,22.748027768805716,22.39191225098605,22.47581646245356,22.414045898167256,22.225642129933505
Prot_1780,18.066308233064685,18.173604036513122,17.77510449986351,18.16135973744733,18.234471986911235,18.519676959566922,18.368934949542446,18.321150329077682,18.013810812165385,17.952323903104222
Prot_1781,21.417534255869388,20.753652170388516,20.73117152198829,21.05824301282917,20.187637790062823,21.49880359954729,20.646227758717522,20.86407422016241,21.205352976500773,20.538522645551932
Prot_1782,21.289325044391997,21.191104933745418,20.66893976437338,21.1579080329955,20.956061644759576,20.834113433544445,21.175727639918662,21.15238736183185,20.61026648895661,20.821657310590044
Prot_1783,22.177689220383268,22.530508989992136,22.432261646078096,22.291650238160486,22.368349657786585,22.713980235406314,21.42288020033988,22.39174867151531,22.423707367859645,22.088919788211125
Prot_1784,19.260400842719726,19.146628512059557,19.21664259329961,19.22919615666604,19.535483560538875,19.30272543279518,19.464324428162463,19.152198799631375,19.369861673176008,19.290054463448406
Prot_1785,21.55472635659154,21.529019153003425,21.849706878464637,21.929478363981357,22.04078504840361,22.096937166818808,22.086387751932225,22.278062521167577,21.896257566910542,22.157433265885608
Prot_1786,19.24734891684116,19.069216506070614,19.18624464604168,19.319367678478176,18.699283385420145,19.008559927728438,18.970557542734117,18.757217869353802,18.728498375396107,18.889933210116084
Prot_1787,18.81106243441869,18.59954645565434,19.46524889116193,19.071911525018272,19.46688127808815,18.659171141990278,18.93138791839341,19.35341575222694,18.581631171202503,19.038707346973606
Prot_1788,20.515525547140545,20.902369922364215,21.542654623503093,20.451131376012754,20.738567456626694,20.478771487782463,20.98379937126098,20.977290254514077,20.807221778219326,20.618189375081723
Prot_1789,20.77876344308145,20.005788302723595,20.614451312576314,20.400808891676306,20.506294910314793,20.030424430666777,20.654032988892958,20.256998775313555,20.263164880572603,20.08464914172724
Prot_1790,16.922176057850514,17.481119059767273,16.762921081910882,16.83860264180162,17.375599866264277,17.111450647994182,17.34521216359158,17.386488415169442,16.846646911018585,17.053635512337024
Prot_1791,19.257744921562303,19.51237016237927,19.106126625081924,18.72777360498069,19.483191718018492,19.17468345221194,19.652600065057,19.613099450061554,19.764340649118573,19.08528572900286
Prot_1792,19.329675476743695,19.216375582417623,19.277743137925395,19.5790140755991,19.60029543242994,19.145539577849274,19.208791181439114,19.529739710788913,19.182891850867716,19.348760426684894
Prot_1793,20.822630714100796,21.164565683241378,20.6459427613009,21.09549553559947,20.7691142272225,20.81142055609806,20.74968638657502,19.992237535198278,21.165074945801635,21.167380966333123
Prot_1794,21.469902311260874,21.65451411233836,21.132643329246935,21.168743256291638,20.20030090524249,20.39890032061432,20.40416386441095,20.72531594285111,20.931619668917136,21.16563987818717
Prot_1795,20.853501456175177,20.89813447334971,20.715518109819808,20.969580773146376,20.3344352067734,20.401649839213263,20.17409490691746,20.271589713283472,20.54423728968991,21.067497957838604
Prot_1796,20.995322767714686,20.66455072140904,20.741636944325407,21.17502298802259,20.781075124496347,21.143679073512242,21.27039459544022,20.83523450394677,20.94643952523344,20.966944707329773
Prot_1797,21.268224613426106,21.518724117821623,21.25121145717619,21.417474267150798,21.428938735851986,21.88397079976226,21.744138219286654,21.367900323374528,21.56834120090846,21.70680459489532
Prot_1798,19.623911341913168,20.04142917160628,20.223664369084737,20.359022652277098,20.0780322388646,20.06650104557807,19.686355241221026,20.269471224269715,20.04126057798391,19.699436946817727
Prot_1799,19.55521979435628,19.9108571064155,19.932051180910904,20.557011128499038,19.82588560030237,19.656469304749535,20.151364044793556,20.059564762217448,20.409711939034906,19.93155369662878
Prot_1800,20.29988758539226,20.50735205956989,20.989368710332833,20.3769713755488,20.407396314780165,20.0925959030328,20.480534282513,19.822329485924893,19.74690625567051,20.76279899580067
Prot_1801,21.900825316870982,21.798417682771912,21.18120932788218,21.955120278750194,21.974572122489345,21.84171319985044,21.289878206689856,22.111206632474918,21.446774936271865,21.80758589622655
Prot_1802,19.3731476224668,19.540390562266143,19.770475022961328,19.452277248871198,19.424581804954105,20.086550107739363,19.656072961911864,19.77073740393298,19.477076591297422,19.68764564229297
Prot_1803,20.497483561289286,20.31636458250327,20.043527702631422,20.64660000088645,19.977509708089233,20.356999476192794,20.35434997319905,20.453542150716565,20.538140136523438,20.319711107448374
Prot_1804,17.927456779907722,18.246212076078947,18.158914339527577,18.321769540826672,17.560657593075398,18.121254729890865,18.277329052251915,18.096746454725608,18.291304018439643,17.631148723487016
Prot_1805,20.959485712367805,20.949577999397352,20.507796918172456,20.884037909443723,21.311350108943135,21.102687179470625,21.142899951019967,20.96099522500515,20.442521117539194,20.899465163340253
Prot_1806,18.56847432519142,18.77421454334736,18.288118356199792,18.94840206138556,18.727200374427635,18.421477080161008,18.386385724257067,18.85756414858916,18.704248571139235,18.055641018259276
Prot_1807,22.469360308990076,22.512932062107854,22.987466857957152,22.937309822623053,22.697302852394202,22.916527901476623,23.037443358657818,23.06546673051678,23.160638586176947,23.138365651239873
Prot_1808,17.550514145186284,17.38288457381128,18.21078874498134,17.714210424463282,17.64170358205822,17.96629413168152,17.24102344240987,18.084936012135472,18.047659064029574,18.019687182104253
Prot_1809,20.715097678373272,21.37543402148477,20.748609179470577,20.876797908762274,21.107919875428582,21.790255950384157,20.506455018705,21.70319408987613,21.04057942598687,21.21052938163012
Prot_1810,20.184379416500214,19.624462917151654,19.683643802266936,19.954541646524145,20.1999517347947,20.463407524275524,20.290098501605588,20.37190542773061,20.21542717752442,19.88627278355008
Prot_1811,21.054852993344067,20.96459284342666,20.89395166528794,21.094446590997514,20.8308875809933,21.245113166895617,21.249480126112417,20.869355119686404,21.577737111233667,21.20902350081835
Prot_1812,18.691395126870198,18.49438402375894,18.448300958011348,18.96702736193936,18.924989178024834,18.721505798351405,18.374250701756647,18.683535993438344,18.582620207274406,18.74499871157833
Prot_1813,19.169184608711497,19.626438720314198,19.31811729262672,19.663295219004382,19.662928043255274,19.638589058626422,19.766519680490685,19.251022087249083,20.047429006309148,19.644065870762365
Prot_1814,17.23303612575004,15.817155318443701,17.164321917321367,16.868025726169943,16.962428561450988,16.754637031931832,17.155531894293638,16.727373642546198,16.15560466786648,16.278348258137026
Prot_1815,18.48040885616732,18.539872910272578,18.95808909374483,18.53266047349997,18.49296791865725,18.881294921656394,18.33324094715512,18.645122865742877,17.905534000139873,19.311444906705542
Prot_1816,18.785731424836573,19.453469272212523,19.688508098034625,19.35741858322254,19.41873861721348,19.798144852735057,19.22595240421879,19.453287925312157,19.494178214984505,19.027064456903013
Prot_1817,17.213608815346507,18.003114514321513,17.484964887005432,17.898958507516642,18.133109523985247,17.662932209474832,17.292538308083287,17.682440996254147,17.525164041957208,17.779564727947694
Prot_1818,19.482612195448528,19.186959238872785,20.11624713974495,19.706908624765244,20.24348119461672,19.37272223230054,20.111141485598605,19.608618212917143,19.633833404956395,20.117434454829137
Prot_1819,19.63433496015321,19.183460576405544,19.340980975888954,19.227844151463994,19.64068860288204,19.714443504855595,19.209230186821898,19.41102354290222,19.152098605364504,19.529241592929427
Prot_1820,20.29198916679727,20.858895753392797,20.908387860551258,20.420995458624205,20.66949649973476,20.48400260868048,21.04824973882864,20.661827537083987,19.8736513254473,20.225128744810203
Prot_1821,20.23508114785971,20.123892039303502,20.427557641756618,20.341448124250267,20.495766141235894,20.2725852867584,19.86672311193699,20.226071422522917,20.172352087985914,19.364387574453676
