,log2_fc,t_stat,p_value,q_value,is_planted,planted_fc
Prot_1536,0.32492649412343155,2.469522734314133,0.05294572535773078,0.5486603664013552,False,0.0
Prot_1537,0.12474051216890558,1.5637875989979657,0.15700037835690453,0.7817413737643671,False,0.0
Prot_1538,0.17552083211828773,1.3571255994856868,0.22856192705908007,0.8482769137345987,False,0.0
Prot_1539,0.19005599383033456,0.7040018199948249,0.5088414801219721,0.9367335355944284,False,0.0
Prot_1540,0.3237513215846839,1.334803085626144,0.2244758911915279,0.8482769137345987,False,0.0
Prot_1541,-0.0042109479659622195,-0.024217148294763496,0.9812726013808222,0.9960061066597242,False,0.0
Prot_1542,0.028342647385354525,0.15793547371247946,0.8787535843584604,0.9880671257326346,False,0.0
Prot_1543,-0.08041067750701814,-0.6752637254997005,0.5190279121893489,0.9394170356368305,False,0.0
Prot_1544,0.5057280239955162,2.9209960523874696,0.020472666992257468,0.3224042046024798,False,0.0
Prot_1545,0.0035527713741423383,0.02126896556495246,0.9835560303264778,0.9960061066597242,False,0.0
Prot_1546,-0.42633671725327105,-1.8148764206852452,0.11960747591809655,0.7242522385855737,False,0.0
Prot_1547,0.04712021987473136,0.276985491742428,0.7893287721462138,0.9715028536384469,False,0.0
Prot_1548,-0.17847313627311223,-1.2486864765846564,0.2481740883176067,0.8662271843546483,False,0.0
Prot_1549,0.04439624961424826,0.17305791220951391,0.8674443911700953,0.9857322626932902,False,0.0
Prot_1550,0.01022957453632145,0.07576135346962402,0.941954566140661,0.9902959790901853,False,0.0
Prot_1551,0.13637605659630836,0.778775675670048,0.45907115334947746,0.9159313857294293,False,0.0
Prot_1552,0.02365856675656275,0.09652690567062439,0.9259017416274569,0.9902959790901853,False,0.0
Prot_1553,-0.2760389042147864,-1.6329450610735365,0.1489430046430878,0.7674463578410324,False,0.0
Prot_1554,-0.16045212301831668,-1.4002886861413293,0.21075750287008524,0.8365734373858323,False,0.0
Prot_1555,-0.06177309424175803,-0.25659072398323307,0.8045987476783976,0.9729126332265993,False,0.0
Prot_1556,0.13583457320473968,0.6213060341151285,0.56426726536971,0.9425610066834662,False,0.0
Prot_1557,-0.18482145199023847,-1.1026034446231863,0.30267094722599247,0.8803430297797464,False,0.0
Prot_1558,-0.2451287293525226,-1.3118981248086377,0.23389661214502708,0.8492787331945182,False,0.0
Prot_1559,-0.05297840385531316,-0.3066496619675085,0.771504709952149,0.9674040250183688,False,0.0
Prot_1560,0.28539758728596354,1.4546660204794792,0.20358292694896316,0.8365734373858323,False,0.0
Prot_1561,0.012058269808282063,0.05428185861877745,0.9580435501583293,0.9923434974522692,False,0.0
Prot_1562,-0.1483766431420186,-0.6060868881665515,0.5653517141187674,0.9425610066834662,False,0.0
Prot_1563,0.2108486758294994,1.2080330176479235,0.2617671908010535,0.8679452118981401,False,0.0
Prot_1564,0.13671977993972817,0.716773220494547,0.497466950139684,0.9367335355944284,False,0.0
Prot_1565,-0.21174731549113446,-1.7350128433762304,0.12114657230632363,0.7274667024478162,False,0.0
Prot_1566,0.26871615022950124,1.2714592967566711,0.2432262789703837,0.8565525740912968,False,0.0
Prot_1567,0.3832102396213344,1.7867283727837506,0.12217454502116214,0.7274667024478162,False,0.0
Prot_1568,0.022118722435667593,0.09967180908996456,0.9230800195090159,0.9902959790901853,False,0.0
Prot_1569,0.16266932481141794,0.6946319846943394,0.515886813425799,0.9367335355944284,False,0.0
Prot_1570,-0.08999545300606471,-0.7633991702785752,0.47275390566295694,0.9160501699474146,False,0.0
Prot_1571,-0.10648082843334095,-0.6220646344476604,0.5512266583859049,0.9425610066834662,False,0.0
Prot_1572,-0.15456081475993244,-0.9845775947300812,0.3655918766784729,0.9066738732985845,False,0.0
Prot_1573,-0.1378616570180604,-0.903349439541069,0.40587582785349674,0.9134467063093757,False,0.0
Prot_1574,-0.039265502830893695,-0.33071165605870756,0.7498198429989384,0.9639682194291932,False,0.0
Prot_1575,0.10853907215579639,0.49558186019832107,0.6341804565475677,0.946537994847116,False,0.0
Prot_1576,0.16983653075442007,1.4909655334347873,0.17439722724679424,0.8245731784718404,False,0.0
Prot_1577,0.21549842688447995,1.2172317310929754,0.2772568184392222,0.8699635175196073,False,0.0
Prot_1578,-0.13451323715071695,-0.9620987760965636,0.3692404312494954,0.9066738732985845,False,0.0
Prot_1579,-0.21490304443672414,-1.06922936001832,0.31741083189157004,0.8950647728786614,False,0.0
Prot_1580,-0.00931116929892184,-0.08767340758532965,0.9323063376501439,0.9902959790901853,False,0.0
Prot_1581,-0.1768276146881398,-1.2945186842078409,0.2544554379076783,0.8679452118981401,False,0.0
Prot_1582,0.028432788455717173,0.18399886882977606,0.8598749141754314,0.9841747393206057,False,0.0
Prot_1583,-0.31584126999797846,-2.2154469002680997,0.05924665329794216,0.5690673797674729,False,0.0
Prot_1584,0.028328019324195708,0.19836218953018386,0.8477105448950139,0.9783156894345225,False,0.0
Prot_1585,0.3248906557633582,2.8422624873328908,0.024344065134780348,0.3580009578644169,False,0.0
Prot_1586,-0.0017328942823553461,-0.017397024218768743,0.9865593530838614,0.9968717691833062,False,0.0
Prot_1587,0.22542364056302944,1.559646053461388,0.1661729313439854,0.7994889832065526,False,0.0
Prot_1588,-0.18335307888387575,-0.7710453836416244,0.47247017532111757,0.9160501699474146,False,0.0
Prot_1589,0.06476015671111668,0.39405751901878383,0.7040523074971505,0.9583597202604212,False,0.0
Prot_1590,0.2800079529465762,1.1992590716922555,0.27097277774799033,0.8689230966685866,False,0.0
Prot_1591,0.1939166321973289,1.3620990463423555,0.21161760375401778,0.8365734373858323,False,0.0
Prot_1592,0.01502230229729662,0.04984603433259164,0.9620718950782008,0.9923434974522692,False,0.0
Prot_1593,-0.3973103070460482,-2.4465050128578363,0.04271209076951437,0.491297176477462,False,0.0
Prot_1594,0.11840852265459034,0.8650473444971859,0.41408816732411546,0.9134467063093757,False,0.0
Prot_1595,0.10271355092622514,0.7066720258912614,0.5051971263736181,0.9367335355944284,False,0.0
Prot_1596,-0.29906925369433424,-1.6224458732017064,0.14336730176567222,0.76133468966143,False,0.0
Prot_1597,0.3168696580347081,1.4287795119446725,0.2018035945310167,0.8365734373858323,False,0.0
Prot_1598,-0.11273270186901385,-0.7626270691297823,0.47418234084436306,0.9165891779293011,False,0.0
Prot_1599,0.09116266530691064,0.5911655151504884,0.5731039135997023,0.9425610066834662,False,0.0
Prot_1600,0.18637604407192043,0.9859876153424022,0.35676161599821204,0.9020521264177296,False,0.0
Prot_1601,0.20203435092740207,0.9574316260707153,0.38673250026648376,0.9122874543095036,False,0.0
Prot_1602,0.23078026188944634,1.3380801999118224,0.21883306842091602,0.8391184699812488,False,0.0
Prot_1603,0.11829287325568316,0.7176081594773814,0.4986143320898142,0.9367335355944284,False,0.0
Prot_1604,0.1171948111063621,0.8709739884931778,0.4099600531170152,0.9134467063093757,False,0.0
Prot_1605,-0.11975412807059982,-0.8011433850898702,0.4588637136331727,0.9159313857294293,False,0.0
Prot_1606,0.039071632101993714,0.20517737207045295,0.8443172186841195,0.9776846614891976,False,0.0
Prot_1607,-0.55782783029154,-2.2874281662450984,0.05189308179638751,0.5454959466430384,False,0.0
Prot_1608,0.18893354380129068,1.7079200500905916,0.12614817256172153,0.7344631515566061,False,0.0
Prot_1609,0.3121992067208339,1.0331688442146592,0.34000769712538137,0.9018223930130437,False,0.0
Prot_1610,0.07660961443425407,0.6258609407282711,0.5533260583292114,0.9425610066834662,False,0.0
Prot_1611,-0.12642934429877428,-0.6852750266342053,0.5129526217661506,0.9367335355944284,False,0.0
Prot_1612,-0.11335414045574055,-0.687569934412996,0.5113154674152371,0.9367335355944284,False,0.0
Prot_1613,-0.07540995874099465,-0.48207895282612684,0.642789688623576,0.948767068079079,False,0.0
Prot_1614,-0.4017052732469395,-1.8644562271379668,0.10431921146645609,0.7001289360164838,False,0.0
Prot_1615,0.08327942444349645,0.35955399859290726,0.7288178333267982,0.959041056360596,False,0.0
Prot_1616,0.05056230619141644,0.2621524726725725,0.7999980566573498,0.9720511016492708,False,0.0
Prot_1617,-0.545906673224458,-2.057603199791874,0.07368987103000989,0.6218554517300413,False,0.0
Prot_1618,0.07307561679562369,0.3225453625463658,0.7565362038084409,0.9643546256321746,False,0.0
Prot_1619,-0.07885938851099894,-0.5414598354562256,0.6034031374789635,0.9438905148362504,False,0.0
Prot_1620,0.3152764061727922,1.516054244144775,0.16827425841945515,0.8051399924375845,False,0.0
Prot_1621,0.1709727453575809,0.845124452796447,0.4261846422534403,0.9134467063093757,False,0.0
Prot_1622,-0.07453646533918956,-0.3672017972658752,0.7229953772903265,0.9589201095725909,False,0.0
Prot_1623,-0.10624843096645975,-0.5506928110162959,0.6061120877096182,0.9438905148362504,False,0.0
Prot_1624,-0.15501542631049148,-1.008134320528253,0.3447959159231368,0.9018223930130437,False,0.0
Prot_1625,-0.12917779350012637,-0.6385224334371293,0.5423113088325971,0.9425610066834662,False,0.0
Prot_1626,-0.27815889002792105,-2.199754272029656,0.07671491606811091,0.6416272553691502,False,0.0
Prot_1627,-0.06707832054513574,-0.39375160310736,0.7041859980937503,0.9583597202604212,False,0.0
Prot_1628,-0.11812400426800096,-0.600365436366579,0.5704359288696852,0.9425610066834662,False,0.0
Prot_1629,0.21261262491835708,1.3408100262305338,0.21813342121409057,0.8391184699812488,False,0.0
Prot_1630,0.019535037117609733,0.14537184646288948,0.8880215320445265,0.9891953105711607,False,0.0
Prot_1631,0.0712271101926838,0.23571805131702386,0.8195883716020835,0.9763332517611649,False,0.0
Prot_1632,0.09802192251915542,0.5278007221880253,0.6120573285052012,0.9438905148362504,False,0.0
Prot_1633,-0.1812867742248443,-0.7719374989042546,0.4626865536783349,0.9159313857294293,False,0.0
Prot_1634,0.1120934599515735,0.6161779530010297,0.5556329206478008,0.9425610066834662,False,0.0
Prot_1635,0.2600578041979631,2.0719956738294574,0.0725124146054969,0.6177007997605873,False,0.0
Prot_1636,-0.1296873000686034,-0.7056259825967495,0.5131745169721733,0.9367335355944284,False,0.0
Prot_1637,0.05123888444800073,0.2520631367321382,0.8073572095664497,0.9732206498191738,False,0.0
Prot_1638,0.11219032743085577,0.8379279592890758,0.4285300130297458,0.9134467063093757,False,0.0
Prot_1639,0.1695138028861365,1.1418078032794488,0.2988333551841579,0.878980191451493,False,0.0
Prot_1640,-0.08036121335232238,-0.3149645779987831,0.7614336119567531,0.9651766049803151,False,0.0
Prot_1641,-0.016181752699310437,-0.11953787564178492,0.9080743845751789,0.9895722093832076,False,0.0
Prot_1642,0.18820145849138825,1.4191112634351741,0.19847934273834775,0.8365734373858323,False,0.0
Prot_1643,-0.10212665794941955,-0.576506979727623,0.5848320273863861,0.9425610066834662,False,0.0
Prot_1644,-0.14983885913492756,-0.465175653681705,0.6546598536930657,0.9501594393223015,False,0.0
Prot_1645,0.11909011656339175,0.6865327486026216,0.512268421469726,0.9367335355944284,False,0.0
Prot_1646,-0.2615568021325707,-2.526405351047873,0.04185146305484351,0.491297176477462,False,0.0
Prot_1647,-0.16133050560258155,-0.6931257738874688,0.5079165941092939,0.9367335355944284,False,0.0
Prot_1648,0.06466018503810034,0.2794942798481987,0.7871944064819468,0.9715028536384469,False,0.0
Prot_1649,-0.16759644996269785,-1.340439620024412,0.23375492524928543,0.8492787331945182,False,0.0
Prot_1650,0.0537182082303822,0.34141427924044854,0.743060223552068,0.9639682194291932,False,0.0
Prot_1651,-0.31104676262686226,-1.6255121107269732,0.1511869324946834,0.7674463578410324,False,0.0
Prot_1652,0.03885932877249232,0.2181510603660808,0.8329386236470521,0.9763332517611649,False,0.0
Prot_1653,0.2993734576273326,1.2291919175571135,0.2597034909290417,0.8679452118981401,False,0.0
Prot_1654,0.10327550582459111,0.5141047203955886,0.6212781684356052,0.945474495242806,False,0.0
Prot_1655,-0.10932998614968525,-0.8112521389079805,0.44088610001501183,0.9134467063093757,False,0.0
Prot_1656,0.45250296717129146,2.949880276848058,0.02891252419707897,0.3987934372010893,False,0.0
Prot_1657,-0.41911191646353885,-2.413693247272677,0.04440338572405092,0.4989144463376508,False,0.0
Prot_1658,-0.3357666544281521,-2.016331478719469,0.08131021639489946,0.6437706829056066,False,0.0
Prot_1659,0.04552518188085841,0.31119580677320097,0.7652104344035151,0.9651766049803151,False,0.0
Prot_1660,0.12299841934374456,0.39662966420020485,0.7023095281955625,0.9583597202604212,False,0.0
Prot_1661,-0.1969515891025715,-1.2373997461722097,0.2566252508403446,0.8679452118981401,False,0.0
Prot_1662,-0.174926457165828,-0.9288538097993254,0.38793785917165835,0.9122874543095036,False,0.0
Prot_1663,-0.02924910390740365,-0.16729685453072846,0.8732708616884559,0.9857878024213456,False,0.0
Prot_1664,-0.05475021438338601,-0.388504083167436,0.7088317813253606,0.9583597202604212,False,0.0
Prot_1665,-0.04910968213646072,-0.21716494756241125,0.83470520070313,0.9763332517611649,False,0.0
Prot_1666,-0.08602578062604849,-0.35033105490218874,0.7387802048587246,0.961953391743131,False,0.0
Prot_1667,-0.06877469061945973,-0.2780379087134433,0.7884103114682722,0.9715028536384469,False,0.0
Prot_1668,-0.14067099080713064,-0.589310123172144,0.5719657500120539,0.9425610066834662,False,0.0
Prot_1669,0.10049040408663501,0.3766736841320178,0.7179126586288683,0.9583597202604212,False,0.0
Prot_1670,-0.2706695830742447,-1.1890844793799833,0.2694969882943725,0.8679452118981401,False,0.0
Prot_1671,-0.04895661726233769,-0.24075846536664097,0.8162621642099208,0.9763332517611649,False,0.0
Prot_1672,-0.3571490566604645,-2.184182769424569,0.062382050638498145,0.5857469543520952,False,0.0
Prot_1673,-0.0941587133253563,-0.3888975089819333,0.7145808110041332,0.9583597202604212,False,0.0
Prot_1674,0.03442487503129499,0.40011389729971186,0.7009134941640773,0.9583597202604212,False,0.0
Prot_1675,-0.016845965975068822,-0.07388263965409275,0.9441494320407355,0.9902959790901853,False,0.0
Prot_1676,0.0824969698297302,0.5974205504200301,0.5778703408076462,0.9425610066834662,False,0.0
Prot_1677,0.1025800418802163,0.6219521570928951,0.5547101925735085,0.9425610066834662,False,0.0
Prot_1678,0.42883544740848833,3.638617301428174,0.006690056581778032,0.1454360126473485,False,0.0
Prot_1679,0.31901869361894697,1.993833914335103,0.08399538163489417,0.6562139190226107,False,0.0
Prot_1680,0.025186112189203413,0.14990242789390557,0.8846618037053964,0.9891953105711607,False,0.0
Prot_1681,0.01671980327204281,0.08271257549437362,0.9367798940132954,0.9902959790901853,False,0.0
Prot_1682,-0.10077515403339987,-0.4965265285666733,0.6337247016335181,0.946537994847116,False,0.0
Prot_1683,0.2022400572265184,1.748899265147928,0.11986374548591246,0.7242522385855737,False,0.0
Prot_1684,0.3140204231125665,2.4649031546127125,0.055420184822187746,0.557721043086889,False,0.0
Prot_1685,-0.1593695538212927,-1.3034292364428175,0.2321552086799699,0.8492787331945182,False,0.0
Prot_1686,-0.2408125064655664,-1.8278413515318002,0.11064652499681145,0.7134952347141005,False,0.0
Prot_1687,-0.2390417129010629,-1.4275562062032552,0.20472871706701398,0.8365734373858323,False,0.0
Prot_1688,-0.3678012288109045,-1.8130046265407735,0.11305802618895411,0.7146274522791763,False,0.0
Prot_1689,-0.2078203553655733,-1.3643005485075128,0.21403122595623586,0.8365734373858323,False,0.0
Prot_1690,-0.22825411587648503,-0.982681711733924,0.35532449127250143,0.9018223930130437,False,0.0
Prot_1691,0.17165342883037482,1.325039943048993,0.2247937607106412,0.8482769137345987,False,0.0
Prot_1692,-0.03162440584647541,-0.22001333256100658,0.8332660315606837,0.9763332517611649,False,0.0
Prot_1693,-0.368656003778586,-2.791758199958423,0.03615327595497749,0.4491090180742545,False,0.0
Prot_1694,-0.07435307384178103,-0.5697392868159716,0.5870551355464889,0.9425610066834662,False,0.0
Prot_1695,-0.2256898633787081,-1.0501746757231931,0.32561995080257244,0.898703679819988,False,0.0
Prot_1696,0.05324860576339674,0.20983804078175655,0.8404240567201579,0.9776846614891976,False,0.0
Prot_1697,0.007685084492628391,0.06245861022326738,0.951739985050802,0.9923434974522692,False,0.0
Prot_1698,0.014608717461229048,0.1139022008296469,0.9131454602423008,0.9895722093832076,False,0.0
Prot_1699,0.04268279927157792,0.24337437000255055,0.813840042034482,0.9756261468325063,False,0.0
Prot_1700,-0.039083587407944265,-0.23195259934487464,0.8227411866517241,0.9763332517611649,False,0.0
Prot_1701,-0.11337082010001609,-0.6417549167131732,0.547153799405913,0.9425610066834662,False,0.0
Prot_1702,-0.21105573939036404,-1.1274964775696266,0.3002855569433677,0.878980191451493,False,0.0
Prot_1703,0.2189775506950582,0.9571184161538461,0.3684971604152727,0.9066738732985845,False,0.0
Prot_1704,0.026550132992763764,0.1099483879350754,0.9154173711345277,0.9902959790901853,False,0.0
Prot_1705,0.09278365812218325,0.7515185110438118,0.4759394022966731,0.9178337120399126,False,0.0
Prot_1706,-0.0955990997356615,-0.7937478923202661,0.4662914388259763,0.9159313857294293,False,0.0
Prot_1707,-0.02748468346952393,-0.1442554811819903,0.8912593447053765,0.9891953105711607,False,0.0
Prot_1708,-0.2878679587013089,-1.3283637429116495,0.23449324823652193,0.8492787331945182,False,0.0
Prot_1709,-0.31113085029680576,-1.6038699389971336,0.14784029980579175,0.7670200395948934,False,0.0
Prot_1710,0.053941200844882076,0.35155358898649836,0.735385774101412,0.9619172977127692,False,0.0
Prot_1711,-0.0860010258594599,-0.553458059391288,0.5951591743380569,0.9438905148362504,False,0.0
Prot_1712,0.14559952825162625,0.9252546586465333,0.38369642343665833,0.9122874543095036,False,0.0
Prot_1713,0.10003865342953233,0.7881588238680836,0.45339058944835486,0.9159313857294293,False,0.0
Prot_1714,-0.31635043160218146,-1.7072756403829397,0.13207156652181892,0.7493290096432794,False,0.0
Prot_1715,-0.20421124599477025,-1.454484365364269,0.1846180979595687,0.8344225498749906,False,0.0
Prot_1716,0.18244715365010222,1.1291370159239613,0.2960611755018195,0.8771553747994839,False,0.0
Prot_1717,-0.0381674143699513,-0.2865345476502786,0.7822071274200763,0.9715028536384469,False,0.0
Prot_1718,0.11126654175062356,0.7381457123069457,0.4900767682518804,0.9308200726531443,False,0.0
Prot_1719,-0.07843159452387027,-0.3117201487587463,0.7649214376560234,0.9651766049803151,False,0.0
Prot_1720,0.4600573044422056,2.5357924452856273,0.03512888525764054,0.441872770536359,False,0.0
Prot_1721,-0.04839041320674653,-0.2255313886044831,0.8296056527222262,0.9763332517611649,False,0.0
Prot_1722,0.005930826853820292,0.03668075926419245,0.9717119516647086,0.9930628019056806,False,0.0
Prot_1723,-0.21157071661408722,-0.8643713323298667,0.41776517196595264,0.9134467063093757,False,0.0
Prot_1724,-0.11369437753880618,-0.5960912402757965,0.5744798177697075,0.9425610066834662,False,0.0
Prot_1725,-0.2938558817065484,-1.2043486604020213,0.2683390721739717,0.8679452118981401,False,0.0
Prot_1726,0.11585724575982326,0.6182356110337204,0.5615242105443303,0.9425610066834662,False,0.0
Prot_1727,0.26759739979002717,1.591130535724961,0.16086636204555504,0.7845957133062654,False,0.0
Prot_1728,-0.11023612254284032,-0.5778994612867867,0.585701378532125,0.9425610066834662,False,0.0
Prot_1729,0.04244084081791044,0.2249447025122465,0.8317226003491811,0.9763332517611649,False,0.0
Prot_1730,0.006261667945690164,0.037617743417812176,0.9709843176386947,0.9930628019056806,False,0.0
Prot_1731,-0.2403975103585978,-1.504635860032947,0.17149818672737233,0.8147182267333603,False,0.0
Prot_1732,0.06393369874686172,0.346673483062519,0.7381369720209229,0.961953391743131,False,0.0
Prot_1733,-0.23691645137284212,-1.06929155634025,0.32311838300919676,0.8950647728786614,False,0.0
Prot_1734,-0.14384464010965559,-0.5977282789651023,0.5678973627549432,0.9425610066834662,False,0.0
Prot_1735,0.039736086452140995,0.3228550457618248,0.7551752329004927,0.9639682194291932,False,0.0
Prot_1736,0.2858333579429342,2.372873355198577,0.045236912153224666,0.49985538290855985,False,0.0
Prot_1737,-0.0852933424094644,-0.42040958033324366,0.6873825674545323,0.9583597202604212,False,0.0
Prot_1738,0.008975477671164356,0.05199750781509648,0.9598477938112971,0.9923434974522692,False,0.0
Prot_1739,-0.1338320135838167,-0.7578491477546535,0.47433489957841324,0.9165891779293011,False,0.0
Prot_1740,-0.09453283456619843,-0.3735478484045926,0.7185955426779287,0.9583597202604212,False,0.0
Prot_1741,0.3141843649402496,2.70378783235235,0.03178840825659957,0.42089074849494895,False,0.0
Prot_1742,0.007861381190270578,0.03349361285688431,0.9744280716795232,0.9948219210612793,False,0.0
Prot_1743,-0.20687455524776155,-1.0204877750088117,0.33825828876675645,0.9018223930130437,False,0.0
Prot_1744,-0.02716969507989475,-0.10831326199788109,0.9164589335262883,0.9902959790901853,False,0.0
Prot_1745,-0.23182036270653228,-1.3111681977584921,0.22739696986508023,0.8482769137345987,False,0.0
Prot_1746,0.3288816720850676,2.684604496273013,0.03577279068949002,0.44715988361862524,False,0.0
Prot_1747,-0.17058346865469787,-1.045088369958379,0.32693639528523577,0.898703679819988,False,0.0
Prot_1748,-0.1518399064764182,-1.1459996427562615,0.28701681254830075,0.8750257762046475,False,0.0
Prot_1749,0.11127782079786641,0.8293582592108688,0.4353637934899891,0.9134467063093757,False,0.0
Prot_1750,0.028456262204702654,0.16665011703025603,0.8724899374175379,0.9857878024213456,False,0.0
Prot_1751,-0.4696993081808749,-2.1944963551196013,0.07198054895518105,0.6177007997605873,False,0.0
Prot_1752,0.030095433887940004,0.22160718931628579,0.8305285983861811,0.9763332517611649,False,0.0
Prot_1753,-0.30827516569898705,-1.5646725760017686,0.16629370850696293,0.7994889832065526,False,0.0
Prot_1754,0.3881151618152323,3.6642962244520656,0.0073177733834834495,0.15427583406748752,False,0.0
Prot_1755,-0.052295864759987154,-0.26706255836651,0.7969182225452868,0.9715028536384469,False,0.0
Prot_1756,0.13934084677312342,0.980044066123912,0.35576893404364573,0.9018223930130437,False,0.0
Prot_1757,0.017633156368443537,0.11465760694825093,0.9116941402563794,0.9895722093832076,False,0.0
Prot_1758,0.20357354634131042,0.8741862149058722,0.42079206781547507,0.9134467063093757,False,0.0
Prot_1759,0.15692498866091853,1.2947052920433455,0.2359805502899898,0.8496057948744135,False,0.0
Prot_1760,-0.21645019097645957,-1.043442291146376,0.33378202700132964,0.9018223930130437,False,0.0
Prot_1761,0.33676941564025853,1.5517385201529041,0.15964538264857492,0.7845957133062654,False,0.0
Prot_1762,0.08178485099873711,0.39152386675969,0.7095474810880599,0.9583597202604212,False,0.0
Prot_1763,-0.2873006803243001,-1.2511924021157337,0.24626089548620456,0.8625600542423978,False,0.0
Prot_1764,0.29965058694272173,1.942371543371255,0.10372870785522209,0.6985098172068828,False,0.0
Prot_1765,0.3260457288170322,2.1171658368169295,0.06721245554304954,0.5996090627560178,False,0.0
Prot_1766,-0.1879938324018653,-1.8033277885986136,0.11527738572354819,0.7174956877868891,False,0.0
Prot_1767,-0.05344779972539726,-0.3089161620048305,0.7656938742099602,0.9651766049803151,False,0.0
Prot_1768,0.14794330792797084,0.6267935168007484,0.5524979459136351,0.9425610066834662,False,0.0
Prot_1769,-0.10926034589743239,-1.047197874497234,0.3362930505815026,0.9018223930130437,False,0.0
Prot_1770,0.1376737180812313,0.8343983802776829,0.4283051327300341,0.9134467063093757,False,0.0
Prot_1771,-0.1784944461643434,-1.528314331159066,0.16499882660508464,0.797095780700892,False,0.0
Prot_1772,0.18583687413521233,1.5023147673402475,0.19412563586147452,0.8365734373858323,False,0.0
Prot_1773,-0.11977729603901821,-1.0935029711976492,0.30689416438218725,0.888260967821092,False,0.0
Prot_1774,-0.0674308893320621,-0.3304220865945875,0.752046851289383,0.9639682194291932,False,0.0
Prot_1775,-0.23976324101399626,-1.0844953467198455,0.3210251304206959,0.8950647728786614,False,0.0
Prot_1776,-0.006879147055055768,-0.02250448661004807,0.9827321810765416,0.9960061066597242,False,0.0
Prot_1777,-0.10825310970505697,-0.4188507316194363,0.6891404818558295,0.9583597202604212,False,0.0
Prot_1778,0.07245636336888595,0.40683924984189657,0.6988216620267168,0.9583597202604212,False,0.0
Prot_1779,-0.14892214298797413,-0.7084381751328093,0.507538246062081,0.9367335355944284,False,0.0
Prot_1780,0.15300969193135572,1.12861656939963,0.29422907026032774,0.8769867966030632,False,0.0
Prot_1781,0.1209484898683506,0.4475157188898685,0.6665684826778117,0.9549468013282851,False,0.0
Prot_1782,-0.13383743708484985,-0.8682662174829222,0.4105495241830627,0.9134467063093757,False,0.0
Prot_1783,-0.15184469781365806,-0.6661470695406838,0.5372890545285819,0.9410113144346971,False,0.0
Prot_1784,0.03816262638592249,0.45196387582823994,0.6641042850571917,0.9534878464568437,False,0.0
Prot_1785,0.3222724944540367,2.696800666762267,0.03261903300835854,0.42089074849494895,False,0.0
Prot_1786,-0.23333884150464357,-1.9015709704065882,0.10627502728447416,0.7021505779143837,False,0.0
Prot_1787,-0.1700674507109312,-0.7660928633692647,0.4666561130367928,0.9159313857294293,False,0.0
Prot_1788,-0.05699533175774718,-0.2599049459952406,0.8037080253737944,0.9729126332265993,False,0.0
Prot_1789,-0.20336732863986384,-1.1982247012290226,0.2660893657832125,0.8679452118981401,False,0.0
Prot_1790,0.07260298850324531,0.40948104801746155,0.6943948957044845,0.9583597202604212,False,0.0
Prot_1791,0.24056046268584907,1.2131969910451483,0.2597289862527924,0.8679452118981401,False,0.0
Prot_1792,-0.11747619149717181,-1.1065896383902445,0.30105071557213636,0.878980191451493,False,0.0
Prot_1793,-0.12238970629178425,-0.5179645140809139,0.624201353908675,0.945474495242806,False,0.0
Prot_1794,-0.4000928478799253,-1.3712932086125678,0.21559232572949466,0.8372517504058045,False,0.0
Prot_1795,-0.2624200624643471,-1.358395893145395,0.21499937340815892,0.8365734373858323,False,0.0
Prot_1796,0.16101677189887553,1.3260168976111653,0.2227037809622339,0.8482769137345987,False,0.0
Prot_1797,0.27731638936010583,2.7386931532090295,0.03146092925067956,0.4194790566757275,False,0.0
Prot_1798,-0.11260694757508816,-0.6710839375681426,0.5212171915152015,0.9408357354885072,False,0.0
Prot_1799,0.08552778738802402,0.4149456107575729,0.6898869146882063,0.9583597202604212,False,0.0
Prot_1800,-0.33516222453641475,-1.4592360126120838,0.1893271430952849,0.8344225498749906,False,0.0
Prot_1801,-0.06259717145020005,-0.2995340012852951,0.7721677425477429,0.9676287500598282,False,0.0
Prot_1802,0.22344208913100871,1.8306223313870569,0.1088719703965897,0.7069608467311019,False,0.0
Prot_1803,0.10825145773611666,0.8053680773362574,0.4588082259736647,0.9159313857294293,False,0.0
Prot_1804,0.04055452987574526,0.22233379802928205,0.8297281675884625,0.9763332517611649,False,0.0
Prot_1805,-0.012736002389857504,-0.07123082489058843,0.9449634122435214,0.9902959790901853,False,0.0
Prot_1806,-0.17621862362920382,-0.9910059340496042,0.35203201175624454,0.9018223930130437,False,0.0
Prot_1807,0.34281406479913556,2.993495538773034,0.02825605843760183,0.39244525607780323,False,0.0
Prot_1808,0.17189967237205295,0.8137651759688873,0.4397235396111344,0.9134467063093757,False,0.0
Prot_1809,0.28543104061256486,1.0782608746412305,0.32187496070706767,0.8950647728786614,False,0.0
Prot_1810,0.3160263794897169,2.0239248741978035,0.07898203202624908,0.6416272553691502,False,0.0
Prot_1811,0.26239547013939557,2.1429498883363722,0.08031624072807597,0.6437706829056066,False,0.0
Prot_1812,-0.0838370472411114,-0.6635813728079695,0.5288829775285626,0.9410113144346971,False,0.0
Prot_1813,0.18153236390512717,1.104805366861259,0.30283800224423274,0.8803430297797464,False,0.0
Prot_1814,-0.19469443087217186,-0.6210549926059039,0.553783443862252,0.9425610066834662,False,0.0
Prot_1815,0.014527677811575046,0.0569446278531851,0.9567468329415589,0.9923434974522692,False,0.0
Prot_1816,0.05895237172675394,0.29706400503203745,0.7741250782004598,0.9694741117100312,False,0.0
